TADEnd	TADidx	TADStart	chrom	custom_snp	db	gene_name	gene_type	group	start	stop	strand	type
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	LHX1	protein_coding	prostate_cancer	35294084.0	35301917.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-445F12.2	antisense	prostate_cancer	35297346.0	35300755.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	AATF	protein_coding	prostate_cancer	35306175.0	35414171.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-333J10.2	sense_intronic	prostate_cancer	35337466.0	35337721.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-333J10.3	sense_intronic	prostate_cancer	35355897.0	35357333.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	ENSEMBL	MIR2909	miRNA	prostate_cancer	35391042.0	35391110.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	CTC-268N12.3	sense_intronic	prostate_cancer	35391965.0	35400550.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	CTC-268N12.2	antisense	prostate_cancer	35402760.0	35410075.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	ACACA	protein_coding	prostate_cancer	35441923.0	35766909.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-19G24.1	pseudogene	prostate_cancer	35497536.0	35498349.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	HMGB1P24	pseudogene	prostate_cancer	35500531.0	35501387.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-19G24.2	pseudogene	prostate_cancer	35519530.0	35520053.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	C17orf78	protein_coding	prostate_cancer	35732928.0	35749662.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-378E13.3	sense_intronic	prostate_cancer	35743821.0	35744861.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	TADA2A	protein_coding	prostate_cancer	35766965.0	35839835.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-378E13.4	antisense	prostate_cancer	35768023.0	35768681.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	CTC-421K24.1	pseudogene	prostate_cancer	35814273.0	35815033.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	DUSP14	protein_coding	prostate_cancer	35849937.0	35873603.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	SYNRG	protein_coding	prostate_cancer	35874900.0	35969544.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	DDX52	protein_coding	prostate_cancer	35969787.0	36003493.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-697E22.1	antisense	prostate_cancer	35969787.0	35973886.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-697E22.2	antisense	prostate_cancer	36002976.0	36044255.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-697E22.3	lincRNA	prostate_cancer	36009162.0	36010922.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	HNF1B	protein_coding	prostate_cancer	36046435.0	36105237.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-115K3.1	antisense	prostate_cancer	36105206.0	36108563.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	AC091199.1	lincRNA	prostate_cancer	36158869.0	36162759.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	RP11-115K3.2	pseudogene	prostate_cancer	36187925.0	36244363.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	ENSEMBL	RNU6-489P	snRNA	prostate_cancer	36267501.0	36267607.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	TBC1D3F	protein_coding	prostate_cancer	36283971.0	36294915.0	+	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	TBC1D3H	protein_coding	prostate_cancer	34581086.0	34808061.0	-	gene
36295000.0	2598	34805887.0	17	rs4430796	HAVANA	TBC1D3G	protein_coding	prostate_cancer	34745936.0	34808104.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	ZNHIT3	protein_coding	prostate_cancer	34842473.0	34855154.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	ENSEMBL	RNA5SP439	rRNA	prostate_cancer	34847043.0	34847166.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	MYO19	protein_coding	prostate_cancer	34851477.0	34899284.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	PIGW	protein_coding	prostate_cancer	34890847.0	34895159.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	GGNBP2	protein_coding	prostate_cancer	34900737.0	34946278.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	CTB-75G16.1	pseudogene	prostate_cancer	34930301.0	34931164.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	DHRS11	protein_coding	prostate_cancer	34948228.0	34957235.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	MRM1	protein_coding	prostate_cancer	34958001.0	34965407.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	CTB-75G16.3	lincRNA	prostate_cancer	34990527.0	34991156.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	CTD-3194G12.1	lincRNA	prostate_cancer	35041203.0	35041578.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	CTD-3194G12.2	lincRNA	prostate_cancer	35078894.0	35082651.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-445F12.1	antisense	prostate_cancer	35218935.0	35293960.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	LHX1	protein_coding	prostate_cancer	35294084.0	35301917.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-445F12.2	antisense	prostate_cancer	35297346.0	35300755.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	AATF	protein_coding	prostate_cancer	35306175.0	35414171.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-333J10.2	sense_intronic	prostate_cancer	35337466.0	35337721.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-333J10.3	sense_intronic	prostate_cancer	35355897.0	35357333.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	ENSEMBL	MIR2909	miRNA	prostate_cancer	35391042.0	35391110.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	CTC-268N12.3	sense_intronic	prostate_cancer	35391965.0	35400550.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	CTC-268N12.2	antisense	prostate_cancer	35402760.0	35410075.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	ACACA	protein_coding	prostate_cancer	35441923.0	35766909.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-19G24.1	pseudogene	prostate_cancer	35497536.0	35498349.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	HMGB1P24	pseudogene	prostate_cancer	35500531.0	35501387.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-19G24.2	pseudogene	prostate_cancer	35519530.0	35520053.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	C17orf78	protein_coding	prostate_cancer	35732928.0	35749662.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-378E13.3	sense_intronic	prostate_cancer	35743821.0	35744861.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	TADA2A	protein_coding	prostate_cancer	35766965.0	35839835.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-378E13.4	antisense	prostate_cancer	35768023.0	35768681.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	CTC-421K24.1	pseudogene	prostate_cancer	35814273.0	35815033.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	DUSP14	protein_coding	prostate_cancer	35849937.0	35873603.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	SYNRG	protein_coding	prostate_cancer	35874900.0	35969544.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	DDX52	protein_coding	prostate_cancer	35969787.0	36003493.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-697E22.1	antisense	prostate_cancer	35969787.0	35973886.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-697E22.2	antisense	prostate_cancer	36002976.0	36044255.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-697E22.3	lincRNA	prostate_cancer	36009162.0	36010922.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	HNF1B	protein_coding	prostate_cancer	36046435.0	36105237.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-115K3.1	antisense	prostate_cancer	36105206.0	36108563.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	AC091199.1	lincRNA	prostate_cancer	36158869.0	36162759.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	RP11-115K3.2	pseudogene	prostate_cancer	36187925.0	36244363.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	ENSEMBL	RNU6-489P	snRNA	prostate_cancer	36267501.0	36267607.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	TBC1D3F	protein_coding	prostate_cancer	36283971.0	36294915.0	+	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	TBC1D3H	protein_coding	prostate_cancer	34581086.0	34808061.0	-	gene
36295000.0	2598	34805887.0	17	rs7501939	HAVANA	TBC1D3G	protein_coding	prostate_cancer	34745936.0	34808104.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	ATP5G1	protein_coding	prostate_cancer	46970127.0	46973233.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-501C14.9	pseudogene	prostate_cancer	46976493.0	46977110.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	UBE2Z	protein_coding	prostate_cancer	46985731.0	47006418.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	SNF8	protein_coding	prostate_cancer	47006678.0	47022479.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	AC091133.1	antisense	prostate_cancer	47009153.0	47014462.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	ENSEMBL	RNU1-42P	snRNA	prostate_cancer	47026723.0	47026882.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	ENSEMBL	snoU13	snoRNA	prostate_cancer	47034012.0	47034115.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	GIP	protein_coding	prostate_cancer	47035916.0	47045958.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-501C14.5	antisense	prostate_cancer	47072628.0	47074854.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	IGF2BP1	protein_coding	prostate_cancer	47074774.0	47133012.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-501C14.6	antisense	prostate_cancer	47082093.0	47091087.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	ENSEMBL	RNU6-826P	snRNA	prostate_cancer	47113714.0	47113817.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-501C14.7	pseudogene	prostate_cancer	47114484.0	47114791.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	ENSEMBL	AC105030.1	miRNA	prostate_cancer	47126902.0	47126986.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	CTD-2244F11.2	pseudogene	prostate_cancer	47162873.0	47164064.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	ENSEMBL	Metazoa_SRP	misc_RNA	prostate_cancer	47187124.0	47187413.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	B4GALNT2	protein_coding	prostate_cancer	47209822.0	47247351.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-708H21.1	pseudogene	prostate_cancer	47225701.0	47226473.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-708H21.4	lincRNA	prostate_cancer	47249257.0	47250608.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	GNGT2	protein_coding	prostate_cancer	47280153.0	47287936.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	ABI3	protein_coding	prostate_cancer	47287589.0	47300587.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	PHOSPHO1	protein_coding	prostate_cancer	47300724.0	47308128.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP1-62O9.3	processed_transcript	prostate_cancer	47325601.0	47336024.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	ZNF652	protein_coding	prostate_cancer	47366568.0	47439835.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	ENSEMBL	RNU7-135P	snRNA	prostate_cancer	47403202.0	47403263.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-1079K10.3	lincRNA	prostate_cancer	47438527.0	47447360.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-81K2.1	protein_coding	prostate_cancer	47448102.0	47554350.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-1079K10.2	antisense	prostate_cancer	47452742.0	47457456.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-1079K10.1	pseudogene	prostate_cancer	47477791.0	47478162.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	PHB	protein_coding	prostate_cancer	47481414.0	47492246.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-1079K10.4	antisense	prostate_cancer	47481443.0	47482559.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	ENSEMBL	Y_RNA	misc_RNA	prostate_cancer	47494106.0	47494212.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	AC004797.1	pseudogene	prostate_cancer	47500970.0	47502298.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-1079K10.5	lincRNA	prostate_cancer	47535223.0	47539111.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	NGFR	protein_coding	prostate_cancer	47572655.0	47592379.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP5-1029K10.2	antisense	prostate_cancer	47583019.0	47651426.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP5-1029K10.4	antisense	prostate_cancer	47622209.0	47655324.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	ENSEMBL	AC006487.1	miRNA	prostate_cancer	47638364.0	47638447.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	NXPH3	protein_coding	prostate_cancer	47653220.0	47661189.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	SPOP	protein_coding	prostate_cancer	47676246.0	47755596.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	SLC35B1	protein_coding	prostate_cancer	47778305.0	47786376.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-613C6.2	antisense	prostate_cancer	47785696.0	47797422.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	FAM117A	protein_coding	prostate_cancer	47787694.0	47866542.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	KAT7	protein_coding	prostate_cancer	47865917.0	47906458.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-613C6.4	pseudogene	prostate_cancer	47872705.0	47873031.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-304F15.7	lincRNA	prostate_cancer	47911601.0	47913816.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	TAC4	protein_coding	prostate_cancer	47915671.0	47925379.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-304F15.3	antisense	prostate_cancer	47923272.0	47926199.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-304F15.4	lincRNA	prostate_cancer	47964961.0	47978257.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-304F15.6	lincRNA	prostate_cancer	47991767.0	48010282.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-304F15.5	pseudogene	prostate_cancer	48016486.0	48017183.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	ENSEMBL	RNU6-1313P	snRNA	prostate_cancer	48043439.0	48043540.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	DLX4	protein_coding	prostate_cancer	48046334.0	48052321.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	DLX3	protein_coding	prostate_cancer	48067369.0	48072588.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-1094H24.3	lincRNA	prostate_cancer	48074253.0	48094208.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-1094H24.4	lincRNA	prostate_cancer	48127713.0	48133103.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	ITGA3	protein_coding	prostate_cancer	48133332.0	48167845.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	PDK2	protein_coding	prostate_cancer	48172101.0	48189516.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP5-875H18.4	antisense	prostate_cancer	48178068.0	48179284.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	SAMD14	protein_coding	prostate_cancer	48187404.0	48207246.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	PPP1R9B	protein_coding	prostate_cancer	48211104.0	48227991.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	AC002401.1	antisense	prostate_cancer	48212951.0	48223541.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-893F2.13	antisense	prostate_cancer	48235694.0	48238637.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-893F2.14	antisense	prostate_cancer	48240884.0	48242677.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	SGCA	protein_coding	prostate_cancer	48241575.0	48253292.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	HILS1	pseudogene	prostate_cancer	48248789.0	48258539.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	COL1A1	protein_coding	prostate_cancer	48260650.0	48278993.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-893F2.5	lincRNA	prostate_cancer	48286333.0	48291820.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-893F2.15	lincRNA	prostate_cancer	48290294.0	48292718.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-893F2.6	lincRNA	prostate_cancer	48292055.0	48292781.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	SUMO2P7	pseudogene	prostate_cancer	48313206.0	48313490.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	ENSEMBL	snoU13	snoRNA	prostate_cancer	48322257.0	48322365.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	TMEM92	protein_coding	prostate_cancer	48348767.0	48358844.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-893F2.9	antisense	prostate_cancer	48358938.0	48365216.0	-	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	XYLT2	protein_coding	prostate_cancer	48423453.0	48440499.0	+	gene
48445001.0	2607	46965001.0	17	rs11650494	HAVANA	RP11-463M16.4	pseudogene	prostate_cancer	46952222.0	46986345.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	ATP5G1	protein_coding	prostate_cancer	46970127.0	46973233.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-501C14.9	pseudogene	prostate_cancer	46976493.0	46977110.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	UBE2Z	protein_coding	prostate_cancer	46985731.0	47006418.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	SNF8	protein_coding	prostate_cancer	47006678.0	47022479.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	AC091133.1	antisense	prostate_cancer	47009153.0	47014462.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	ENSEMBL	RNU1-42P	snRNA	prostate_cancer	47026723.0	47026882.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	ENSEMBL	snoU13	snoRNA	prostate_cancer	47034012.0	47034115.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	GIP	protein_coding	prostate_cancer	47035916.0	47045958.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-501C14.5	antisense	prostate_cancer	47072628.0	47074854.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	IGF2BP1	protein_coding	prostate_cancer	47074774.0	47133012.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-501C14.6	antisense	prostate_cancer	47082093.0	47091087.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	ENSEMBL	RNU6-826P	snRNA	prostate_cancer	47113714.0	47113817.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-501C14.7	pseudogene	prostate_cancer	47114484.0	47114791.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	ENSEMBL	AC105030.1	miRNA	prostate_cancer	47126902.0	47126986.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	CTD-2244F11.2	pseudogene	prostate_cancer	47162873.0	47164064.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	ENSEMBL	Metazoa_SRP	misc_RNA	prostate_cancer	47187124.0	47187413.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	B4GALNT2	protein_coding	prostate_cancer	47209822.0	47247351.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-708H21.1	pseudogene	prostate_cancer	47225701.0	47226473.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-708H21.4	lincRNA	prostate_cancer	47249257.0	47250608.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	GNGT2	protein_coding	prostate_cancer	47280153.0	47287936.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	ABI3	protein_coding	prostate_cancer	47287589.0	47300587.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	PHOSPHO1	protein_coding	prostate_cancer	47300724.0	47308128.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP1-62O9.3	processed_transcript	prostate_cancer	47325601.0	47336024.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	ZNF652	protein_coding	prostate_cancer	47366568.0	47439835.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	ENSEMBL	RNU7-135P	snRNA	prostate_cancer	47403202.0	47403263.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-1079K10.3	lincRNA	prostate_cancer	47438527.0	47447360.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-81K2.1	protein_coding	prostate_cancer	47448102.0	47554350.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-1079K10.2	antisense	prostate_cancer	47452742.0	47457456.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-1079K10.1	pseudogene	prostate_cancer	47477791.0	47478162.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	PHB	protein_coding	prostate_cancer	47481414.0	47492246.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-1079K10.4	antisense	prostate_cancer	47481443.0	47482559.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	ENSEMBL	Y_RNA	misc_RNA	prostate_cancer	47494106.0	47494212.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	AC004797.1	pseudogene	prostate_cancer	47500970.0	47502298.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-1079K10.5	lincRNA	prostate_cancer	47535223.0	47539111.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	NGFR	protein_coding	prostate_cancer	47572655.0	47592379.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP5-1029K10.2	antisense	prostate_cancer	47583019.0	47651426.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP5-1029K10.4	antisense	prostate_cancer	47622209.0	47655324.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	ENSEMBL	AC006487.1	miRNA	prostate_cancer	47638364.0	47638447.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	NXPH3	protein_coding	prostate_cancer	47653220.0	47661189.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	SPOP	protein_coding	prostate_cancer	47676246.0	47755596.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	SLC35B1	protein_coding	prostate_cancer	47778305.0	47786376.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-613C6.2	antisense	prostate_cancer	47785696.0	47797422.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	FAM117A	protein_coding	prostate_cancer	47787694.0	47866542.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	KAT7	protein_coding	prostate_cancer	47865917.0	47906458.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-613C6.4	pseudogene	prostate_cancer	47872705.0	47873031.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-304F15.7	lincRNA	prostate_cancer	47911601.0	47913816.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	TAC4	protein_coding	prostate_cancer	47915671.0	47925379.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-304F15.3	antisense	prostate_cancer	47923272.0	47926199.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-304F15.4	lincRNA	prostate_cancer	47964961.0	47978257.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-304F15.6	lincRNA	prostate_cancer	47991767.0	48010282.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-304F15.5	pseudogene	prostate_cancer	48016486.0	48017183.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	ENSEMBL	RNU6-1313P	snRNA	prostate_cancer	48043439.0	48043540.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	DLX4	protein_coding	prostate_cancer	48046334.0	48052321.0	+	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	DLX3	protein_coding	prostate_cancer	48067369.0	48072588.0	-	gene
48445001.0	2607	46965001.0	17	rs7210100	HAVANA	RP11-1094H24.3	lincRNA	prostate_cancer	48074253.0	48094208.0	+	gene
